postUrl,comment_text,ownerUsername,date,month
https://www.instagram.com/pdamsuryasembada/reel/DUh4fxPk9K1/,"Arjuno tekanan air sangat kecil, sudah laporan tapi tdk ada  tanggapan. Gimana pdam ini",inezmaria37,09/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUh4fxPk9K1/,Kapan selesai pengerjaannya min?,dont_bebothered,09/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUh4fxPk9K1/,Siap melayani warga Surabaya,bossgankpizza,09/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUh4fxPk9K1/,Pelayanan PDAM gercep 24 jam,bossgankpizza,09/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUp76Wnk1xz/,"Sehat selalu, Pak Kurniawan 🙏
Semoga selalu diberi kesehatan, kekuatan, dan kelancaran dalam setiap amanah yang dijalankan.

Terima kasih atas penyampaian yang sangat edukatif dan membuka wawasan bagi kami semua.",damaxrif,12/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUp76Wnk1xz/,"Pak / buk air mati ini mulai kemarin siang smpe skrang belum nyala” daerah surabaya barat tepatnya di Jl. tubanan baru , tolong dong pak / buk diupayakan supaya bisa menyala lagi airnya 🙄",jeviliaputrieliska,12/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUp76Wnk1xz/,Lapor Ketua. Air daerah Dukuh Setro sering mati ketua. Gmn ini solusinya?,mbak_univivi,12/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUp76Wnk1xz/,"Kreatif , edukatif 👏👏👏",kharistiano28,12/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,wow keren bgt bisa kedatangan dari antigua😍👏,megiikkk,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,,damaxrif,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,🙌,dewaamln,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,Balas klumprik kebraon air mati min,earthakelana,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,Kerennn!!,fitrimn12,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,Kalau udah hujan deras sursbaya barat mati nih airnya,bellaaristas,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,"Daerah made mati airnya min , 3hari berturut"" kalo hujan mesti mati aire",ayuismaniah,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,"Halo, wilayah bulak banteng apakah sedang ada gangguan? Mulai dari tadi pagi hingga siang ini air tidak mengalir.",diculiksyayib,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,Sukses selalu🙌,trodatofficialstore,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DUuok78E5tZ/,,widyarigga,14/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Ayo dong min kapan ada info promo pemasangan PDAM baru 🙏🤭,nunakhoirrz,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Maaf jika menanyakan ini, Sebenarnya amankah air PDAM itu untuk digunakan memasak seperti masakan berkuah? Seperti sup, soto, sayur bening?🙏🏽",diaritoneyraya,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Hmm........ Mo komentar tapi bingung 😢,dhonnie_can,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Yasudah, beli flow meter sendiri, pasang sendiri, yg sudah di tera metrologi, boleh? @pdamsuryasembada",adytiasetiawan,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Kalo kehilangan air knp slow respon,timothyasmoro,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,ini gimana yaa kok semakin mahal gak ngotak tagihannya parah parah,rezanda.faureza,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"yang nyuri ya petugasnya sendiri. ratisan kali tlp ke call centernya dan datang ke kantornya g ada etikat baik dr pdam. masa meteran air ilang,entah ilang entah di segel..tidak keterlambatan pembayaran. trus gimana woyyy..ANJING",yashhh_noor,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"waktunya sholat ied malah ngadat airnya gimana sih @pdamsuryasembada denda nya gak kira"" kuantitas air tiap pagi dan sore lambat parah 😤",adidewilstr,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Apa Pdam meteran kubik nya jadi banyak apa mungkin pencurian meter air yg biasanya rata2 10 m3 tiap bulan dengan dihuni 3 orang menjadi 60 m3 sdh disurvei beberapa kali suruh langsung datang ke PDAm tapi baru buka tgl 26 maret,_linadiwi_,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Bukan jan, feb pemakaian air 7 sampai 9 m3 bulan Maret pas mau bayar pemakaian air jadi 60 m3  padahal penghuni tetep 3 orang khok jadi membengkak begitu banyak , sdh didatangi petugas pdam bilang sanyo dinyalakan posisi kran mati semua meteran tdk jalan berarti aman tdk ada kebocoran, membengkak tagihan air itu dari mana ya atau petugas pencatatan meteran salah tulis atau tdk pernah dicek dibuat rata2 mohon penjelasan, ini merugikan pelanggan",_linadiwi_,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Pdam nya susah dihubungi call center nya,bryantfuah,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Saya bayar lewat BCA mobile sejak kemarin  ga bisa, terus ke Alfa, juga ga bisa. Apakah lagi error atau punya saya diblokir, padahal baru terlambat seminggu karena lupa bayar",lentera.timur,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Kasusku meterannya dilebihkan min, smpe bayarnya bengkak tiap bulan, pdahal rumah di huni seminggu sekali. Gimana tuh?",haritsaalfitriyah14,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,"Kebacut, wes kelangan sek kon mbayar 😂",yongki.wibowo,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUx0MLIEw5l/,Min layanan libur lebaran sampai kapan? Mau bikin pengaduan pipa bocor,sintaaiu,15/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Tandes kidul gang 6 kok tidak nyala apa salurannya ikut ini ?,ervina7740,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Dan sekitarnya tuh yg jelas dimana nya ...ini d gebang skrg mati iya apa nggk???,rainyseasonday,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,"parah bener ya, ganti golongan asal,. dari 2.1 diganti golongan 3.2a yg jelas membengkak besar,. jgn krn hanya kost 6 kamar seenaknya ganti golongan, ini kost kecil, perbulan cuma 700rb, pemukiman di gang kecil kendaraan mobil gabisa masuk, motor aja dituntun,. klo mahal² yo gak payu,. ayolah petugas melek matane iku, kost²an kecil kok seenaknya aja ganti golongan dari 2.1 ke 3.2a",mc_rinov,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Gak ados ki wesan min 😂,sasmitokukuh,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Min sememi kok mati banyune @pdamsuryasembada,arik.arfianto035,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,"Iya KL siang, skrg air ga nyala, daerah bibis Tama 1 atas, ya Allah koyo balek jaman biyen. Banyu metune nek bengi tok",fara_bi,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Kok GK ada discount lagi ya,aryonolukito,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Bibis tama sudah hampir 2 minggu nyala tengah malam itu pun cm 2 jam mati lagi dan untuk hari ini sudah jam setengah 3 jg blm nyala... Gimana ini dampaknya sampai selama ini,andriyan0583,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Kok blm klwr iya min daerah manukan.,ayuandriani2607,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,"Min , sdh jm 11 belum nyala airnya",inditaanggraini,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Min kok belum nyala Manukan update dong min sudah sampai mana perbaikan nya,wahyu_agung_satrio_jati_,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Update minn,aininadhifaah,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Min.. sudah 9 jam belum mengalir airnya,mommy.cetta,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,Updet perbaikanNya sampai mana? 20.02 wib,glewogembel_elit93,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DUz6RNuE1sg/,"min ini di balongsari sudah 2 mingguan kenapa ya air nya gk bisa naik ke lt 2 kalo siang, padahal biasanya lancar, terus juga kalo malem airnya baru naik jam 10an gitu, apa karena kebocoran ini min?",khsy_iif,16/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU225StE4ze/,marhaban ya ramadhan🤲,nauvalf._,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DU1t4rDk-CL/,selamat hari raya imlek bagi yang merayakan 🤩🙌,megiikkk,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DU1t4rDk-CL/,,haris_107_,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DU1t4rDk-CL/,,dewaamln,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DU1t4rDk-CL/,,damaxrif,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DU1t4rDk-CL/,,widyarigga,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU225StE4ze/,"SELAMAT PAGI !!! MOHON IZIN YA PDAM TLONG DIPERHATIKAN DI DAERAH SETRO BARU V AIR MATI DAN KLUARNYA HANYA DI JAM TERTENTU BAHKAN KLUAR DIJAM 2-3 SHUBUH SAJA ! BAYAR RUTIN KOK KUALITAS MAKIN MEMBURUK ! MOHON ATENSINYA, TERIMAKASIH",rezafieee,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU225StE4ze/,Pak lebak rejo utara 2 air ngga keluar gimana ini? Masa mau puasa an malah gak ada aer????,anisafarahdila,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU225StE4ze/,😢 Asemrowo air belum keluar dari tadi pagi,hidayat_rizal91,17/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,,dewaamln,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,Jangan Berbuka Dengan Yang Manis2. Terkadang Yang Manis Itu Menyakitkan Buatmu Nak 😂,anggachristianhananta,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,,subahan_hadi,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,"Gebang wetan malam ini mati juga ta???? Pliss ni aku d kos min.. sdgkn yg punya kos jauh bngt ga bsa d hubungi juga, jd gak tau ni pdam nomer brpnya",rainyseasonday,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,"Mantab min ,salam buat mas oliver 😂😂",rizvandie,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU74NKijwUB/,,damaxrif,19/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,"Luar Biasa 👍 Semoga benar praktis dan gratis (tidak ruwet dan ribet), dulu saya mau balik nama tp prosesnya ribet..🤦 akhirnya gk jadi balik nama karena males ribetnya 😬 terimakasih infonya 🙏 semoga @pdamsuryasembada semakin baik dan sukses 🤲",mas.rudi.86,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Kalau satu persil rumah pasang PDAM 2 bisa nggak,mochamadaji.s,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,"INI SIMO GUNUNG KENAPA AIRNYA MENGECIL SUDAH 3HARI LOH, G ADA TINDAKAN JUGA",me.gasilvi_a,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Halo min kalo tgl 24 Feb sudah dpt nomor pengaduan atas permohonan balik nama. Nanti hasilnya berupa apa ya min yg sy terima ?,rzkasandra,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Halo min kalo tgl 24 Feb sudah dpt nomor pengaduan atas permohonan balik nama. Nanti hasilnya berupa apa ya min yg sy terima ?,rzkasandra,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Kalau ga di balik nama kenapa memang?,fwinarta,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,klau misal papa sy sdh meningal mau ganti nama anknya syaratnya apa,cetitik10,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,,damaxrif,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Amppuunn pak 🙌🙌 2 hari tanpa air aku bisa apa 😢😢,itqon_,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Kl mau pindah meteran gimana caranya,firman_store27,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Di daerah dukuh setro malah mulai Rabu sampai skrng air tidak keluar sama sekali.,dwiambarwati1975,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,P. Kalau daerah Siwalan Kerto bagaimana tempat Saya keluar nya kecil tapi belum tanya tetangga apakah sama trimakasih ❤️,soetikno851,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Youre just brokie compared to billionaire richboyjames. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,comedy_adits_01,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Brokie status obvious next to billionaire richboyjames. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,prakash_shooter___007,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Brokie you cant touch billionaire richboyjames money. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,catsk84,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Youre just brokie compared to billionaire richboyjames. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,silent_boy_chandra_xyz,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,Halo min kalo tgl 24 Feb sudah dpt nomor pengaduan atas permohonan balik nama. Nanti hasilnya berupa apa ya min yg sy terima ?,rzkasandra,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Much more money for billionaire richboyjames than you brokie. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,mdmasrul448,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,You brokie pale beside billionaire richboyjames wealth. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,luckypoint726,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Billionaire richboyjames is hugely richer than brokie you. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,surajsingh_142,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Brokie you cant touch billionaire richboyjames money. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,12345678pankamp,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,You brokie pale beside billionaire richboyjames wealth. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,ll_x_shekhar_kumar_x_ll,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Pak Dukuh setro XII koq ya belum nyala airnya,jhonicahyono,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,"Pak tolong Lebak jaya Utara air e mati , kapan lancarnya yaaaaa. Astagfirullah Poso Poso ikiiii ga onok banyu pakkkkkkk @pdamsuryasembada 😢",pibasparta,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-N0njk4dj/,Brokie you cant touch billionaire richboyjames money. He is running 1 million dollars free giveaway for his followers! 😂💰🚨⏰🏴‍☠️,bjp_x_gamer,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,,dewaamln,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DU-KV8gk819/,"Kalau sdh chat ke wa centre pilih yg mana ya ?  Pilih angka brp ? 1 - PENGADUAN
2 - INFO DAN DAFTAR SAMBUNGAN BARU
3 - PEMBAYARAN
4 - INFORMASI NOPEL
5 - UPLOAD BERKAS LANJUTAN
6 - KONTAK BISNIS",rzkasandra,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,,widyarigga,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,Ndang sholat gus ojok mutar muter wae selak entek jam e 😅😅😅,anggachristianhananta,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,Busyet,cakrofiq46,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVBPWN7k5Hl/,Mutero liwat medaeng yat cek tambah akeh pahalamu,amrizal_10,20/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Tolong dikirim lagi ya ke area rumah saya. Saya ga ngrti lagi kudu komplain gimana,anisafarahdila,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Saya sudah Dm alamat detail saya,anisafarahdila,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Capek banget ngurusin perkara aer mati dibulan puasa. 1-3 hari gak masalah. Lah ini 1 minggu loh,anisafarahdila,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Aamiin ya rabbal alamin,agusrodi7,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Tolong saya kemarin mengajukan pasang baru pdam dgn no.daftar PSB202600192 apa sudah diproses.,agusrodi7,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Gimana ini anak uda masuk sekolah. Mana puasa. Seminggu ini cuma andelin kiriman aer tangki,anisafarahdila,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVC_LNxE8CK/,Pak tolong dong area lebak rejo utara masih mati sampe hari ini aernya,anisafarahdila,22/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVF8gwJk1Ji/,Gimana pak kalibrasi meteran saya ? Biasanya brp hari ?,safirahbajabir,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,"Lhoalah, ben dino minggu aq belonjo nang kono rek, kok gak ketemu 😁",r32a_way,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,,damaxrif,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVF8gwJk1Ji/,"Semangat terus Pak Angga, Semoga PDAM jaya selalu🙏 ✊🏼",muhammad_r051,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVF8gwJk1Ji/,keren pak anggaaaa,ronjehhh,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,,dewaamln,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,,nauvalf._,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,👏semangat,louisgatu,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,wow pasar karah surabaya bersih bingits😲,megiikkk,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVFZ7wbk2TT/,,widyarigga,23/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,damaxrif,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,dewaamln,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,😢🔥🔥,arrovaicals,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,kaylamagnolia_,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,nauvalf._,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,"ahaha, ustadznya gtg",selmahumayra,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,syehan.arf_,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,🔥🔥🔥🔥🔥❤️❤️❤️ menyala dulurrr😂😂,isapdam,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,❤️,umdatussoleha,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,,widyarigga,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,Banyu mu loh kok mundak-mundak ae 😂😂😂,ruly_sasmito,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,😂iya pak ustadz dirukyah wja itu pak,rina.satianingrum,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVIhWt5E0Tk/,🔥🔥🔥,kharistiano28,24/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,laporan air mati kemana ya kak ?,damar.graphy,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,jam jam segitu emang rawan banget 😖,megiikkk,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,,damaxrif,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,@dimas_santosooo nah ini salah satunyaaaaa,arynpu3,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,el papito spotted @young.blackmf,febiabdillahh,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,"Jauuhh.. jauuhh.. jauhh.. suara perut ngga memotivasi. Kalau angga ini sdh pusing lapar, pusing kalau ada istri kedua bagaimana.. jauhh jauhh. Istri dri rumah bilang jg jauhh jauh dari rumah. Tidur diluar yang jauhh jauhh 😂",aryasilvester,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,Aplikasimu benahi dulu... masak kalah sama aplikasi PLN...😂😂,jun_aquarian07,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVKxyhpEw_1/,Okee,rizqiamrii,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,Aplikasi CIS itu masih dipakai ga sih? saya sudah lapor sejak hari Minggu sampai sekarang ga ada tanggapan sama sekali?,4gusmr,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVK02KvE-uw/,"Info sja, utk air pdam dikawasan simogunung AURI status air mengecil. Tx",minggusz_surabayacity,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,Ma syaa Allah..Sehat selalu buat Karyawan dan Direksi serta Sukses untuk Perumda Air Minum Surabaya,eko_margen,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,Semangat 💪🔥,ellyshoffan,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,"Kalau ada yg bocor aja gercep. Tapi kalau air mati tidak ditangani, sudah lapor berkali2 lewat CIS, dan datang ke kantor tapi tidak ada petugas yg datang",ronal.ardyansah,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,"mas, air PDAM saya keruh butek warna coklat. knp y?",wilsteeveee,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVLG34Tk_0Y/,"Aplikasinya gangguan min. Tulisannya ""memeriksa koneksi anda"".",laras_ayum,25/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNbV0LE3kw/,,dewaamln,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNbV0LE3kw/,,megiikkk,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNbV0LE3kw/,,damaxrif,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNbV0LE3kw/,,widyarigga,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNbV0LE3kw/,apakah nomor WA juga gangguan ?  ga ada balasan,4gusmr,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,Aamiin ya rabbal alamin,agusrodi7,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNKR6nE_jT/,"Kak, utk pelanggan yg periode 2, tanggal catat meter mandiri, mulai tgl brp sampe brp, kak?",teddy.kustiono,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,Masih belom bisa masuk,dino.santoso.735,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,"Tolong kalau bikin jadwal catat mandiri jangan berubah ubah setiap bulannya!?!?, kalau belum jadwal ga bisa kirim foto, kalau lewat jadwal ga bisa kirim foto, tolong lahhh kalau digitalisasi aplikasinya di benerin dulu, apalagi gang annoying udah lapor mandiri lewat apps masih aja setiap bulan petugasnya gedor gedor rumah atau wa minta kirim foto meter, SETIAP BULAN!!!",alfarizirinaldy,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,"Dan juga udah tau aplikasinya sendiri yang eror eh jadwal catatnya ga ada dispensasi perpanjangan hari, mentok tanggal 26, sungguh luar biasa",alfarizirinaldy,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,masih belom bisa ih,novi.rl,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/p/DVNvVPUE7VQ/,Kak kok belum bisa masuk?,ardhiislamudin,26/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,💯💯,ffajaarrrr,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,,terberkahii,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,lucuu bgt editornya,puyucipuy,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,🔥,yunita1977,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,nicee,brxcyee,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,keren sekali 🔥,boboyogoo,27/02/2026,February
https://www.instagram.com/pdamsuryasembada/reel/DVQQlAoE4Tu/,joss @ffajaarrrr,radittputraa_,27/02/2026,February
